"Message",Normal,"file:///C:/Users/user/Documents/GitHub/RoombaRaspberry/RaspberryPi/RaspberryPi/obj/ARM/Release/ilc/in/System.Private.ServiceModel.dll"
"Message",Normal,"The assembly 'RaspberryPi.exe' is found in more than one folder."
"Message",Normal,"file:///C:/Users/user/Documents/GitHub/RoombaRaspberry/RaspberryPi/RaspberryPi/obj/ARM/Release/ilc/intermediate/PreMergeILTransformed/RaspberryPi.exe"
"Message",Normal,"C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\in\RaspberryPi.exe"
"Message",Normal,"The type 'System.DBNull' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/user/Documents/GitHub/RoombaRaspberry/RaspberryPi/RaspberryPi/obj/ARM/Release/ilc/in/System.Data.Common.dll"
"Message",Normal,"file:///C:/Program Files (x86)/MSBuild/Microsoft/.NetNative/ARM/ilc/lib/Private/System.Private.Reflection.Core.dll"
"Message",Normal,"Running 'DumpNativeResources' transform, heap at 193 mb."
"Message",Normal,"Running 'ReducedCopy' transform, heap at 193 mb."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 262 mb."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 263 mb."
"Message",Normal,"Running 'McgAccessor' transform, heap at 263 mb."
"Message",Normal,"Running 'McgRedirect' transform, heap at 265 mb."
"Message",Normal,"Running 'McgRedirect' transform, heap at 268 mb."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 269 mb."
"Message",Normal,"Running 'ExceptionMiniaturizer' transform, heap at 253 mb."
"Message",Normal,"Running 'EventSource' transform, heap at 241 mb."
"Message",Normal,"Running 'ValueType' transform, heap at 242 mb."
"Message",Normal,"Running 'Attribute' transform, heap at 243 mb."
"Message",Normal,"Running 'GetType' transform, heap at 245 mb."
"Message",Normal,"Running 'McgFixups' transform, heap at 246 mb."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 248 mb."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 248 mb."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 256 mb."
"Message",Normal,"Running 'StaticInitData' transform, heap at 256 mb."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 282 mb."
"Message",Normal,"Running 'InjectAppContextSwitches' transform, heap at 283 mb."
"Message",Normal,"Running 'Delegate' transform, heap at 283 mb."
"Message",Normal,"Running 'DelegateCtorCall' transform, heap at 301 mb."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 303 mb."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 265 mb."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 265 mb."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 265 mb."
"Message",Normal,"Running 'SynchronizedMethod' transform, heap at 296 mb."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 296 mb."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 298 mb."
"Message",Normal,"Running 'Calli' transform, heap at 298 mb."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 311 mb."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 311 mb."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 313 mb."
"Message",Normal,"Running 'Reducer' transform, heap at 313 mb."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"   ms | heap delta | name"
"Message",Normal,"  8404 |        178 | Mcg"
"Message",Normal,"  2928 |          1 | CompileMcgSource"
"Message",Normal,"  2431 |         69 | ReducedCopy"
"Message",Normal,"  1948 |         22 | Reducer"
"Message",Normal,"   747 |          0 | SerializationAssemblyGenerator"
"Message",Normal,"   389 |        -16 | McgTypeOf"
"Message",Normal,"   325 |        -38 | LazyGenerics"
"Message",Normal,"   220 |         31 | CreateMetadata"
"Message",Normal,"   204 |        -12 | ExceptionMiniaturizer"
"Message",Normal,"   169 |         26 | StaticInitData"
"Message",Normal,"   129 |          3 | McgRedirect"
"Message",Normal,"   116 |          8 | TypeofTypeHandle"
"Message",Normal,"   109 |         13 | Calli"
"Message",Normal,"   102 |          1 | McgRedirect"
"Message",Normal,"    91 |          2 | ReflectionInvoke"
"Message",Normal,"    65 |         18 | Delegate"
"Message",Normal,"    59 |          2 | DelegateCtorCall"
"Message",Normal,"    30 |          2 | McgFixups"
"Message",Normal,"    27 |          0 | SynchronizedMethod"
"Message",Normal,"    22 |          1 | GetType"
"Message",Normal,"    21 |          2 | McgAccessor"
"Message",Normal,"    15 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"    15 |          0 | ScrubOpenCalls"
"Message",Normal,"    14 |          1 | EventSource"
"Message",Normal,"     9 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     8 |          1 | ValueType"
"Message",Normal,"     7 |          2 | Attribute"
"Message",Normal,"     5 |          1 | StartupCodeInjector"
"Message",Normal,"     2 |          0 | DumpNativeResources"
"Message",Normal,"     2 |          2 | ReflectionMappingInfoEmit"
"Message",Normal,"     2 |          1 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     1 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     1 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | InjectAppContextSwitches"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"Writing transformed assembly took 1892 ms, heap at 374 mb."
"Message",Low,"Uitvoeren van taak ILTransformTask voltooid."
"Message",Low,"Opbouwen van doel RunILTransforms in project Unnamed_1 voltooid."
"Message",Low,"Doel CheckSharedAssemblyClosure overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Doel GenerateMDILResponseFileSingleFile in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets uit project C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\Unnamed_1 (doel GenerateMDILSingleFile is hiervan afhankelijk):"
"Message",Low,"Doel GenerateMDILResponseFileSingleFile wordt volledig opgebouwd."
"Message",Low,"Uitvoerbestand C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\nutcargs.rsp bestaat niet."
"Message",Low,"Taak IlcMessageTask"
"Message",High,"Running native compilers"
"Message",Low,"Uitvoeren van taak IlcMessageTask voltooid."
"Message",Low,"Taak MakeDir"
"Message",Normal,"De map C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\MDIL\ wordt gemaakt."
"Message",Low,"Uitvoeren van taak MakeDir voltooid."
"Message",Low,"Taak WriteLinesToFile"
"Message",Low,"Uitvoeren van taak WriteLinesToFile voltooid."
"Message",Low,"Opbouwen van doel GenerateMDILResponseFileSingleFile in project Unnamed_1 voltooid."
"Message",Low,"Doel GenerateMDILSingleFile in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets uit project C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\Unnamed_1 (doel GenerateMDIL is hiervan afhankelijk):"
"Message",Low,"Doel GenerateMDILSingleFile wordt volledig opgebouwd."
"Message",Low,"Uitvoerbestand C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\MDIL\RaspberryPi.mdilexe bestaat niet."
"Message",Low,"De taak StartProcessTask uit assembly Microsoft.Build.ILTasks wordt gebruikt."
"Message",Low,"Taak StartProcessTask"
"Message",Normal,"Launching 'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\Tools\nutc_driver.exe @""C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\nutcargs.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 1.0.23117.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Eager code generation"
"Message",Low,"Scanning 5156 methods."
"Message",Low,"Scanning 3422 methods."
"Message",Low,"Scanning 2276 methods."
"Message",Low,"Scanning 1741 methods."
"Message",Low,"Scanning 6118 methods."
"Message",Low,"Scanning 4735 methods."
"Message",Low,"Scanning 3279 methods."
"Message",Low,"Scanning 2586 methods."
"Message",Low,"Scanning 1501 methods."
"Message",Low,"Scanning 1104 methods."
"Message",Low,"Scanning 702 methods."
"Message",Low,"Scanning 400 methods."
"Message",Low,"Scanning 224 methods."
"Message",Low,"Scanning 230 methods."
"Message",Low,"Scanning 138 methods."
"Message",Low,"Scanning 140 methods."
"Message",Low,"Scanning 66 methods."
"Message",Low,"Scanning 37 methods."
"Message",Low,"Scanning 26 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 15 methods."
"Message",Low,"Scanning 43 methods."
"Message",Low,"Scanning 30 methods."
"Message",Low,"Scanning 8 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Compiling 34094 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Successfully generated 'C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\MDIL\RaspberryPi.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\MDIL\RaspberryPi.mdilpdb'"
"Message",Normal,"'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\Tools\nutc_driver.exe @""C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\nutcargs.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |    20312 |    20312 |    20312 |    20312 | [0] nutc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       20312 ms"
"Message",Normal,"System time per command: 20312 ms"
"Message",Normal,"Total duration:          20312 ms"
"Message",Normal,"Total lifetime:          20312 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Uitvoeren van taak StartProcessTask voltooid."
"Message",Low,"Opbouwen van doel GenerateMDILSingleFile in project Unnamed_1 voltooid."
"Message",Low,"Doel GenerateMDIL in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets uit project C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\Unnamed_1 (doel MDILBindPrepare is hiervan afhankelijk):"
"Message",Normal,"Doel GenerateMDIL wordt overgeslagen omdat alle uitvoerbestanden actueel zijn ten opzichte van de invoerbestanden."
"Message",Low,"Invoerbestanden: C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\nutcargs.rsp"
"Message",Low,"Uitvoerbestanden: C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\MDIL\RaspberryPi.mdilexe;C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\MDIL\RaspberryPi.mdilpdb"
"Message",Low,"Opbouwen van doel GenerateMDIL in project Unnamed_1 voltooid."
"Message",Low,"Doel GenerateBuildInfo in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets uit project C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\Unnamed_1 (doel MDILBindPrepare is hiervan afhankelijk):"
"Message",Low,"Doel GenerateBuildInfo wordt volledig opgebouwd."
"Message",Low,"Uitvoerbestand C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\Native.res bestaat niet."
"Message",Low,"Taak StartProcessTask"
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /r /fo ""C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /r /fo ""C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |      188 |      469 |      469 |      281 |      469 | [0] RC"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       469 ms"
"Message",Normal,"System time per command: 469 ms"
"Message",Normal,"Total duration:          281 ms"
"Message",Normal,"Total lifetime:          469 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            0,6"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Uitvoeren van taak StartProcessTask voltooid."
"Message",Low,"De taak BinaryConcatenateTask uit assembly Microsoft.Build.ILTasks wordt gebruikt."
"Message",Low,"Taak BinaryConcatenateTask"
"Message",Normal,"Concatenating into 'C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\ILTransformed\RaspberryPi.res' at offset 0."
"Message",Normal," Added 'C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1408."
"Message",Low,"Uitvoeren van taak BinaryConcatenateTask voltooid."
"Message",Low,"Opbouwen van doel GenerateBuildInfo in project Unnamed_1 voltooid."
"Message",Low,"Doel MDILBindPrepare in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets uit project C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\Unnamed_1 (doel MDILBindCreateResponseFiles is hiervan afhankelijk):"
"Message",Low,"Taak MakeDir"
"Message",Normal,"De map C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\Native\ wordt gemaakt."
"Message",Low,"Uitvoeren van taak MakeDir voltooid."
"Message",Low,"Taak StartProcessTask overgeslagen vanwege onjuiste voorwaarde; ('$(Pgi)'=='true') heeft ('false'=='true') opgeleverd."
"Message",Low,"Opbouwen van doel MDILBindPrepare in project Unnamed_1 voltooid."
"Message",Low,"Doel MDILBindCreateResponseFiles in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets uit project C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\Unnamed_1 (doel MDILBind is hiervan afhankelijk):"
"Message",Low,"Doel MDILBindCreateResponseFiles wordt volledig opgebouwd."
"Message",Low,"Uitvoerbestand C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\rhbindargs.RaspberryPi.rsp bestaat niet."
"Message",Low,"Taak WriteLinesToFile"
"Message",Low,"Uitvoeren van taak WriteLinesToFile voltooid."
"Message",Low,"Opbouwen van doel MDILBindCreateResponseFiles in project Unnamed_1 voltooid."
"Message",Low,"Doel MDILBind in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets uit project C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\Unnamed_1 (doel CopyNativeExecutablesToOutput is hiervan afhankelijk):"
"Message",Low,"Doel MDILBind wordt volledig opgebouwd."
"Message",Low,"Uitvoerbestand C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\Native\RaspberryPi.exe bestaat niet."
"Message",Low,"Taak IlcMessageTask"
"Message",High,"Generating fixups for native code"
"Message",Low,"Uitvoeren van taak IlcMessageTask voltooid."
"Message",Low,"Taak StartProcessTask"
"Message",Normal,"Launching 'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\Tools\rhbind.exe @""C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\rhbindargs.RaspberryPi.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\MDIL\RaspberryPi.mdilexe"
"Message",Low,"MDILPDB: C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\MDIL\RaspberryPi.mdilpdb"
"Message",Low,"IL: C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\MDIL\RaspberryPi.ilexe"
"Message",Low,"NI: C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\Native\RaspberryPi.dll"
"Message",Low,"SHIM: C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\Native\RaspberryPi.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\Native\RaspberryPi.pdb"
"Message",Low,"Produced C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\Native\RaspberryPi.dll in 1.533 seconds"
"Message",Normal,"'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\Tools\rhbind.exe @""C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\rhbindargs.RaspberryPi.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     1891 |     1891 |     1891 |     1891 | [0] rhbind RaspberryPi"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       1891 ms"
"Message",Normal,"System time per command: 1891 ms"
"Message",Normal,"Total duration:          1891 ms"
"Message",Normal,"Total lifetime:          1891 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Uitvoeren van taak StartProcessTask voltooid."
"Message",Low,"Taak Move overgeslagen vanwege onjuiste voorwaarde; ('$(PdbPath)'!='') heeft (''!='') opgeleverd."
"Message",Low,"Opbouwen van doel MDILBind in project Unnamed_1 voltooid."
"Message",Low,"Doel CopyNativeExecutablesToOutput in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets uit project C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\Unnamed_1 (doel Build is hiervan afhankelijk):"
"Message",Low,"De taak AddToNativePackageTask uit assembly C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\ilc.exe wordt gebruikt."
"Message",Low,"Taak AddToNativePackageTask"
"Message",Low,"Uitvoeren van taak AddToNativePackageTask voltooid."
"Message",Low,"Taak AddToNativePackageTask"
"Message",Low,"Uitvoeren van taak AddToNativePackageTask voltooid."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' != 'true' and '$(AllowAppLocalMrt)' == 'true') heeft ('false' != 'true' and 'false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(Pgi)'=='true') heeft ('false'=='true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(BuildSharedAssemblies)' == 'true') heeft ('false' == 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(UseSharedAssemblies)' == 'true' and '$(MergeSharedAssemblies)' != 'true') heeft ('false' == 'true' and 'true' != 'true') opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ('$(UseSharedAssemblies)' == 'true' and '$(MergeSharedAssemblies)' == 'true' and '$(UseFrameworkPackage)' != 'true') heeft ('false' == 'true' and 'true' == 'true' and 'false' != 'true') opgeleverd."
"Message",Low,"Opbouwen van doel CopyNativeExecutablesToOutput in project Unnamed_1 voltooid."
"Message",Low,"Doel CopyExtractedResourcesToOutput overgeslagen vanwege onjuiste voorwaarde; (Exists('$(IntermediateResourcesPath)')) heeft (Exists('C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\intermediate\Resources\')) opgeleverd."
"Message",Low,"Doel TransformAppxManifestAndAddCrt in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets uit project C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\Unnamed_1 (doel Build is hiervan afhankelijk):"
"Message",Low,"De taak TransformAppxManifestTask uit assembly C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\ilc.exe wordt gebruikt."
"Message",Low,"Taak TransformAppxManifestTask"
"Message",Low,"Uitvoeren van taak TransformAppxManifestTask voltooid."
"Message",Low,"Taak AddToNativePackageTask"
"Message",Low,"Uitvoeren van taak AddToNativePackageTask voltooid."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddCrt)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Taak AddToNativePackageTask overgeslagen vanwege onjuiste voorwaarde; ($(AddWin8Adapters)) heeft (false) opgeleverd."
"Message",Low,"Opbouwen van doel TransformAppxManifestAndAddCrt in project Unnamed_1 voltooid."
"Message",Low,"Doel MergeFrameworkReswFilesWithTheAppPriFile overgeslagen vanwege onjuiste voorwaarde; ('@(AppResources)' != '' And '$(UseResKeysInsteadOfResStrings)' != 'true') heeft ('C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\obj\ARM\Release\ilc\in\resources.pri' != '' And 'true' != 'true') opgeleverd."
"Message",Low,"Doel CopyPackageResourceFileInRetailBuild in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets uit project C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\Unnamed_1 (doel Build is hiervan afhankelijk):"
"Message",Low,"Taak AddToNativePackageTask"
"Message",Low,"Uitvoeren van taak AddToNativePackageTask voltooid."
"Message",Low,"Opbouwen van doel CopyPackageResourceFileInRetailBuild in project Unnamed_1 voltooid."
"Message",Low,"Doel Build in bestand C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets van project C:\Users\user\Documents\GitHub\RoombaRaspberry\RaspberryPi\RaspberryPi\Unnamed_1 (ingangspunt):"
"Message",Low,"Opbouwen van doel Build in project Unnamed_1 voltooid."
"Message",Low,"Opbouwen van project Unnamed_1 voltooid."
"Message",Low,"Opbouwen voltooid."
